target_count,algorithm,comm_label,horizon,metric,metric_display,available,n,mean,median,standard_deviation,standard_error,minimum,maximum,required_metric
10,HIPC,ideal,1,allocation_messages,Allocation messages,1,25,21.88,20,7.16658914686757,1.43331782937351,15,47,0
10,HIPC,ideal,1,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,HIPC,ideal,1,final_completion_time,Final simulated mission-completion time (s),1,25,38.947133378616,38.7629375478185,5.28279064781858,1.05655812956372,24.8723685435409,48.749093954694,0
10,HIPC,ideal,1,max_individual_steps,Maximum individual movement workload (steps),1,25,23,23,3.04138126514911,0.608276253029822,15,29,0
10,HIPC,ideal,1,max_robot_steps,Makespan (maximum robot steps),1,25,23,23,3.04138126514911,0.608276253029822,15,29,1
10,HIPC,ideal,1,max_target_workload,Maximum target workload on one robot,1,25,3.8,4,0.577350269189626,0.115470053837925,3,5,0
10,HIPC,ideal,1,movement_workload_gini,Movement-workload Gini,1,25,0.0822996736088615,0.0854430379746836,0.0337415101268315,0.0067483020253663,0.01875,0.15,0
10,HIPC,ideal,1,target_workload_gini,Target-workload Gini,1,25,0.22,0.25,0.0877971146071062,0.0175594229214212,0.1,0.4,0
10,HIPC,ideal,1,total_messages,Total messages,1,25,183,180,24.0190896302642,4.80381792605285,133,245,0
10,HIPC,ideal,1,total_team_steps,Total team steps,1,25,76.76,77,9.46167708883226,1.89233541776645,53,97,1
10,HIPC,ideal,2,active_robot_count,Active robots completing at least one target,1,25,3.84,4,0.374165738677394,0.0748331477354788,3,4,0
10,HIPC,ideal,2,allocation_messages,Allocation messages,1,25,32.64,31,4.68045581825816,0.936091163651632,26,47,0
10,HIPC,ideal,2,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,HIPC,ideal,2,final_completion_time,Final simulated mission-completion time (s),1,25,41.3540675824611,41.9111874006754,7.68782279769532,1.53756455953906,24.6143438069496,58.5676027108856,0
10,HIPC,ideal,2,max_individual_steps,Maximum individual movement workload (steps),1,25,24.4,25,4.54606056566195,0.90921211313239,15,35,0
10,HIPC,ideal,2,max_robot_steps,Makespan (maximum robot steps),1,25,24.4,25,4.54606056566195,0.90921211313239,15,35,1
10,HIPC,ideal,2,max_target_workload,Maximum target workload on one robot,1,25,3.96,4,0.675771164423776,0.135154232884755,3,5,0
10,HIPC,ideal,2,movement_workload_gini,Movement-workload Gini,1,25,0.176107206398773,0.167647058823529,0.061110545317124,0.0122221090634248,0.04375,0.317567567567568,0
10,HIPC,ideal,2,target_workload_gini,Target-workload Gini,1,25,0.24,0.25,0.101036297108185,0.0202072594216369,0.1,0.4,0
10,HIPC,ideal,2,total_messages,Total messages,1,25,172.88,175,19.8773740720448,3.97547481440897,130,207,0
10,HIPC,ideal,2,total_team_steps,Total team steps,1,25,66.44,68,8.53951598940674,1.70790319788135,47,82,1
10,HIPC,ideal,3,active_robot_count,Active robots completing at least one target,1,25,3.52,4,0.585946527708232,0.117189305541646,2,4,0
10,HIPC,ideal,3,allocation_messages,Allocation messages,1,25,38.76,40,8.03264174063137,1.60652834812627,24,56,0
10,HIPC,ideal,3,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,HIPC,ideal,3,final_completion_time,Final simulated mission-completion time (s),1,25,43.1257934882419,43.1121602512153,6.96163618562264,1.39232723712453,31.4834516835363,58.6943686384314,0
10,HIPC,ideal,3,max_individual_steps,Maximum individual movement workload (steps),1,25,25.24,25,3.86522961801754,0.773045923603508,19,34,0
10,HIPC,ideal,3,max_robot_steps,Makespan (maximum robot steps),1,25,25.24,25,3.86522961801754,0.773045923603508,19,34,1
10,HIPC,ideal,3,max_target_workload,Maximum target workload on one robot,1,25,4.32,4,0.802080627701064,0.160416125540213,3,6,0
10,HIPC,ideal,3,movement_workload_gini,Movement-workload Gini,1,25,0.270768023717003,0.266129032258065,0.0680008953048737,0.0136001790609747,0.131578947368421,0.411016949152542,0
10,HIPC,ideal,3,target_workload_gini,Target-workload Gini,1,25,0.31,0.3,0.108012344973464,0.0216024689946929,0.1,0.5,0
10,HIPC,ideal,3,total_messages,Total messages,1,25,166.68,168,17.5516381001888,3.51032762003776,133,200,0
10,HIPC,ideal,3,total_team_steps,Total team steps,1,25,60.32,61,6.99833313487338,1.39966662697468,44,72,1
10,HIPC,ideal,5,active_robot_count,Active robots completing at least one target,1,25,2.84,3,0.687992248018343,0.137598449603669,2,4,0
10,HIPC,ideal,5,allocation_messages,Allocation messages,1,25,37.88,35,9.50578771065292,1.90115754213058,24,57,0
10,HIPC,ideal,5,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,HIPC,ideal,5,final_completion_time,Final simulated mission-completion time (s),1,25,52.5431257745192,51.3795842694948,11.9493095672509,2.38986191345019,33.4268171158216,81.8089459734315,0
10,HIPC,ideal,5,max_individual_steps,Maximum individual movement workload (steps),1,25,30.68,30,6.84178339323893,1.36835667864779,20,47,0
10,HIPC,ideal,5,max_robot_steps,Makespan (maximum robot steps),1,25,30.68,30,6.84178339323893,1.36835667864779,20,47,1
10,HIPC,ideal,5,max_target_workload,Maximum target workload on one robot,1,25,5.36,5,1.113552872566,0.222710574513201,4,8,0
10,HIPC,ideal,5,movement_workload_gini,Movement-workload Gini,1,25,0.452522323245506,0.464285714285714,0.0712213841818541,0.0142442768363708,0.266949152542373,0.554347826086957,0
10,HIPC,ideal,5,target_workload_gini,Target-workload Gini,1,25,0.456,0.45,0.103400515794974,0.0206801031589948,0.3,0.65,0
10,HIPC,ideal,5,total_messages,Total messages,1,25,151.68,154,20.2128671889962,4.04257343779924,106,193,0
10,HIPC,ideal,5,total_team_steps,Total team steps,1,25,53.72,55,6.66783323126786,1.33356664625357,37,65,1
10,HIPC,ideal,8,active_robot_count,Active robots completing at least one target,1,25,2.84,3,0.746100976186647,0.149220195237329,2,4,0
10,HIPC,ideal,8,allocation_messages,Allocation messages,1,25,43.32,40,12.0544597556257,2.41089195112514,24,73,0
10,HIPC,ideal,8,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,HIPC,ideal,8,final_completion_time,Final simulated mission-completion time (s),1,25,58.2343250002272,56.9127260720364,14.3312314970886,2.86624629941773,33.4268171158216,83.5585718637084,0
10,HIPC,ideal,8,max_individual_steps,Maximum individual movement workload (steps),1,25,33.96,33,8.1316255037559,1.62632510075118,20,49,0
10,HIPC,ideal,8,max_robot_steps,Makespan (maximum robot steps),1,25,33.96,33,8.1316255037559,1.62632510075118,20,49,1
10,HIPC,ideal,8,max_target_workload,Maximum target workload on one robot,1,25,5.96,6,1.54056266777218,0.308112533554436,4,9,0
10,HIPC,ideal,8,movement_workload_gini,Movement-workload Gini,1,25,0.494477808513324,0.486363636363636,0.0933402149201018,0.0186680429840204,0.287037037037037,0.66,0
10,HIPC,ideal,8,target_workload_gini,Target-workload Gini,1,25,0.486,0.5,0.124599357943771,0.0249198715887542,0.3,0.7,0
10,HIPC,ideal,8,total_messages,Total messages,1,25,154.2,152,21.7408984788271,4.34817969576542,106,212,0
10,HIPC,ideal,8,total_team_steps,Total team steps,1,25,52.36,53,6.47996913572897,1.29599382714579,37,66,1
10,HIPC,ideal,12,active_robot_count,Active robots completing at least one target,1,25,2.68,3,0.9,0.18,1,4,0
10,HIPC,ideal,12,allocation_messages,Allocation messages,1,25,44.56,47,11.2104118271067,2.24208236542134,24,60,0
10,HIPC,ideal,12,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,HIPC,ideal,12,final_completion_time,Final simulated mission-completion time (s),1,25,60.4475310896761,57.2262043424106,17.7349262960508,3.54698525921016,33.4268171158216,93.9473096689842,0
10,HIPC,ideal,12,max_individual_steps,Maximum individual movement workload (steps),1,25,35.2,34,9.96242942258564,1.99248588451713,20,54,0
10,HIPC,ideal,12,max_robot_steps,Makespan (maximum robot steps),1,25,35.2,34,9.96242942258564,1.99248588451713,20,54,1
10,HIPC,ideal,12,max_target_workload,Maximum target workload on one robot,1,25,6.32,6,2.03551795210294,0.407103590420587,4,10,0
10,HIPC,ideal,12,movement_workload_gini,Movement-workload Gini,1,25,0.510442155792382,0.495762711864407,0.117599346343353,0.0235198692686705,0.287037037037037,0.690677966101695,0
10,HIPC,ideal,12,target_workload_gini,Target-workload Gini,1,25,0.508,0.5,0.156577989087441,0.0313155978174881,0.3,0.75,0
10,HIPC,ideal,12,total_messages,Total messages,1,25,154.4,153,19.5021366350801,3.90042732701602,106,192,0
10,HIPC,ideal,12,total_team_steps,Total team steps,1,25,51.88,51,5.98832196863195,1.19766439372639,37,62,1
10,PI,bernoulli_025,1,active_robot_count,Active robots completing at least one target,1,25,3.88,4,0.33166247903554,0.066332495807108,3,4,0
10,PI,bernoulli_025,1,allocation_messages,Allocation messages,1,25,19.16,18,3.02324329156619,0.604648658313239,15,26,0
10,PI,bernoulli_025,1,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,bernoulli_025,1,final_completion_time,Final simulated mission-completion time (s),1,25,43.9757690467823,42.3764102290023,7.89455855526591,1.57891171105318,31.6412873373006,65.7764585790761,0
10,PI,bernoulli_025,1,max_individual_steps,Maximum individual movement workload (steps),1,25,25.8,25,4.43471156521669,0.886942313043338,19,38,0
10,PI,bernoulli_025,1,max_robot_steps,Makespan (maximum robot steps),1,25,25.8,25,4.43471156521669,0.886942313043338,19,38,1
10,PI,bernoulli_025,1,max_target_workload,Maximum target workload on one robot,1,25,3.92,4,0.812403840463596,0.162480768092719,3,6,0
10,PI,bernoulli_025,1,movement_workload_gini,Movement-workload Gini,1,25,0.0506216753751176,0.0472972972972974,0.0250493924678371,0.00500987849356743,0.0121951219512195,0.1,0
10,PI,bernoulli_025,1,target_workload_gini,Target-workload Gini,1,25,0.236,0.25,0.099498743710662,0.0198997487421324,0.1,0.45,0
10,PI,bernoulli_025,1,total_messages,Total messages,1,25,225.88,220,38.5003463187887,7.70006926375774,167,335,0
10,PI,bernoulli_025,1,total_team_steps,Total team steps,1,25,100.04,99,17.66701257523,3.53340251504599,71,148,1
10,PI,bernoulli_025,2,active_robot_count,Active robots completing at least one target,1,25,3.84,4,0.374165738677394,0.0748331477354788,3,4,0
10,PI,bernoulli_025,2,allocation_messages,Allocation messages,1,25,40.88,41,7.71535265990263,1.54307053198053,26,64,0
10,PI,bernoulli_025,2,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,bernoulli_025,2,final_completion_time,Final simulated mission-completion time (s),1,25,46.7817734401402,45.5648642678984,10.2260873726088,2.04521747452176,34.343079839303,76.5800355761405,0
10,PI,bernoulli_025,2,max_individual_steps,Maximum individual movement workload (steps),1,25,27.28,27,5.45068802996466,1.09013760599293,20,41,0
10,PI,bernoulli_025,2,max_robot_steps,Makespan (maximum robot steps),1,25,27.28,27,5.45068802996466,1.09013760599293,20,41,1
10,PI,bernoulli_025,2,max_target_workload,Maximum target workload on one robot,1,25,4.28,4,0.791622805802528,0.158324561160506,3,6,0
10,PI,bernoulli_025,2,movement_workload_gini,Movement-workload Gini,1,25,0.0767010315027778,0.0580808080808082,0.0512873874382131,0.0102574774876426,0.00773195876288657,0.173076923076923,0
10,PI,bernoulli_025,2,target_workload_gini,Target-workload Gini,1,25,0.252,0.25,0.0918331820930394,0.0183666364186079,0.1,0.45,0
10,PI,bernoulli_025,2,total_messages,Total messages,1,25,244.6,246,37.3641985506626,7.47283971013251,195,358,0
10,PI,bernoulli_025,2,total_team_steps,Total team steps,1,25,98.24,99,15.5437018327896,3.10874036655792,78,147,1
10,PI,bernoulli_025,3,active_robot_count,Active robots completing at least one target,1,25,3.84,4,0.374165738677394,0.0748331477354788,3,4,0
10,PI,bernoulli_025,3,allocation_messages,Allocation messages,1,25,66.44,67,11.5328516277054,2.30657032554108,51,89,0
10,PI,bernoulli_025,3,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,bernoulli_025,3,final_completion_time,Final simulated mission-completion time (s),1,25,56.9618919624212,54.621577853716,17.0630058100128,3.41260116200256,33.738818785022,99.1153396979903,0
10,PI,bernoulli_025,3,max_individual_steps,Maximum individual movement workload (steps),1,25,33.08,31,9.37603327639146,1.87520665527829,20,55,0
10,PI,bernoulli_025,3,max_robot_steps,Makespan (maximum robot steps),1,25,33.08,31,9.37603327639146,1.87520665527829,20,55,1
10,PI,bernoulli_025,3,max_target_workload,Maximum target workload on one robot,1,25,3.96,4,0.789514618821801,0.15790292376436,3,6,0
10,PI,bernoulli_025,3,movement_workload_gini,Movement-workload Gini,1,25,0.124970800488226,0.107142857142857,0.064873322763603,0.0129746645527206,0.0258620689655173,0.292452830188679,0
10,PI,bernoulli_025,3,target_workload_gini,Target-workload Gini,1,25,0.234,0.25,0.105790673817056,0.0211581347634111,0.1,0.5,0
10,PI,bernoulli_025,3,total_messages,Total messages,1,25,297.92,284,69.0922812862141,13.8184562572428,191,488,0
10,PI,bernoulli_025,3,total_team_steps,Total team steps,1,25,111.68,108,28.9233469709161,5.78466939418321,66,191,1
10,PI,bernoulli_025,5,active_robot_count,Active robots completing at least one target,1,25,3.48,3,0.509901951359279,0.101980390271856,3,4,0
10,PI,bernoulli_025,5,allocation_messages,Allocation messages,1,25,90.72,92,15.2766706669571,3.05533413339141,58,121,0
10,PI,bernoulli_025,5,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,bernoulli_025,5,final_completion_time,Final simulated mission-completion time (s),1,25,59.7796081044598,54.3431991869158,13.1435072753,2.62870145506001,46.5124706418001,94.7901189400547,0
10,PI,bernoulli_025,5,max_individual_steps,Maximum individual movement workload (steps),1,25,34.48,31,7.29794491620757,1.45958898324151,27,55,0
10,PI,bernoulli_025,5,max_robot_steps,Makespan (maximum robot steps),1,25,34.48,31,7.29794491620757,1.45958898324151,27,55,1
10,PI,bernoulli_025,5,max_target_workload,Maximum target workload on one robot,1,25,4.56,4,1.12101144805335,0.22420228961067,3,7,0
10,PI,bernoulli_025,5,movement_workload_gini,Movement-workload Gini,1,25,0.172711197245377,0.180693069306931,0.0789532946991049,0.015790658939821,0.0592783505154639,0.342307692307692,0
10,PI,bernoulli_025,5,target_workload_gini,Target-workload Gini,1,25,0.316,0.3,0.13823289526496,0.0276465790529919,0.1,0.55,0
10,PI,bernoulli_025,5,total_messages,Total messages,1,25,309.68,298,42.7294980078166,8.54589960156331,240,387,0
10,PI,bernoulli_025,5,total_team_steps,Total team steps,1,25,105.08,101,18.4727727570425,3.69455455140851,79,144,1
10,PI,bernoulli_025,8,active_robot_count,Active robots completing at least one target,1,25,3.52,4,0.585946527708232,0.117189305541646,2,4,0
10,PI,bernoulli_025,8,allocation_messages,Allocation messages,1,25,102.6,101,17.2264331769522,3.44528663539044,78,138,0
10,PI,bernoulli_025,8,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,bernoulli_025,8,final_completion_time,Final simulated mission-completion time (s),1,25,65.4375462073524,61.3486307892879,18.8944792539299,3.77889585078598,37.5608267424533,112.615694093885,0
10,PI,bernoulli_025,8,max_individual_steps,Maximum individual movement workload (steps),1,25,36.92,35,9.20108689231875,1.84021737846375,22,55,0
10,PI,bernoulli_025,8,max_robot_steps,Makespan (maximum robot steps),1,25,36.92,35,9.20108689231875,1.84021737846375,22,55,1
10,PI,bernoulli_025,8,max_target_workload,Maximum target workload on one robot,1,25,5,5,1.44337567297406,0.288675134594813,3,8,0
10,PI,bernoulli_025,8,movement_workload_gini,Movement-workload Gini,1,25,0.197968444766145,0.196601941747573,0.0848064782095733,0.0169612956419147,0.0205882352941176,0.382075471698113,0
10,PI,bernoulli_025,8,target_workload_gini,Target-workload Gini,1,25,0.356,0.35,0.158324561160506,0.0316649122321011,0.1,0.6,0
10,PI,bernoulli_025,8,total_messages,Total messages,1,25,323.24,329,49.2369102740346,9.84738205480692,241,411,0
10,PI,bernoulli_025,8,total_team_steps,Total team steps,1,25,105.44,102,18.6571702034365,3.73143404068731,77,140,1
10,PI,bernoulli_025,12,active_robot_count,Active robots completing at least one target,1,25,3.48,4,0.653197264742181,0.130639452948436,2,4,0
10,PI,bernoulli_025,12,allocation_messages,Allocation messages,1,25,111.44,110,15.0446003602621,3.00892007205243,86,142,0
10,PI,bernoulli_025,12,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,bernoulli_025,12,final_completion_time,Final simulated mission-completion time (s),1,25,74.0284562936697,75.250463975666,16.1956835249282,3.23913670498564,43.317556413112,104.874336548474,0
10,PI,bernoulli_025,12,max_individual_steps,Maximum individual movement workload (steps),1,25,41.84,43,9.9401542576897,1.98803085153794,25,61,0
10,PI,bernoulli_025,12,max_robot_steps,Makespan (maximum robot steps),1,25,41.84,43,9.9401542576897,1.98803085153794,25,61,1
10,PI,bernoulli_025,12,max_target_workload,Maximum target workload on one robot,1,25,5.4,5,1.44337567297406,0.288675134594813,3,8,0
10,PI,bernoulli_025,12,movement_workload_gini,Movement-workload Gini,1,25,0.243611878374301,0.25,0.0946168932008379,0.0189233786401676,0.0555555555555556,0.431159420289855,0
10,PI,bernoulli_025,12,target_workload_gini,Target-workload Gini,1,25,0.386,0.4,0.141803855142705,0.028360771028541,0.1,0.65,0
10,PI,bernoulli_025,12,total_messages,Total messages,1,25,339.56,332,52.2566423210166,10.4513284642033,231,442,0
10,PI,bernoulli_025,12,total_team_steps,Total team steps,1,25,108.92,106,20.8485011451663,4.16970022903326,68,156,1
10,PI,ideal,1,active_robot_count,Active robots completing at least one target,1,25,3.88,4,0.33166247903554,0.066332495807108,3,4,0
10,PI,ideal,1,allocation_messages,Allocation messages,1,25,20.28,20,3.9425034347903,0.78850068695806,14,30,0
10,PI,ideal,1,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,ideal,1,final_completion_time,Final simulated mission-completion time (s),1,25,39.0885869019291,39.0644776085324,5.12993769642828,1.02598753928566,26.4082943550215,50.7877053070665,0
10,PI,ideal,1,max_individual_steps,Maximum individual movement workload (steps),1,25,22.96,23,2.76103845198384,0.552207690396769,16,28,0
10,PI,ideal,1,max_robot_steps,Makespan (maximum robot steps),1,25,22.96,23,2.76103845198384,0.552207690396769,16,28,1
10,PI,ideal,1,max_target_workload,Maximum target workload on one robot,1,25,3.64,4,0.637704215656966,0.127540843131393,3,5,0
10,PI,ideal,1,movement_workload_gini,Movement-workload Gini,1,25,0.0690283411098908,0.0706521739130435,0.0282386996930035,0.0056477399386007,0.00882352941176467,0.121951219512195,0
10,PI,ideal,1,target_workload_gini,Target-workload Gini,1,25,0.198,0.15,0.0929605651158956,0.0185921130231791,0.1,0.4,0
10,PI,ideal,1,total_messages,Total messages,1,25,186,185,17.8021534277926,3.56043068555851,137,217,0
10,PI,ideal,1,total_team_steps,Total team steps,1,25,78.88,78,7.84920378127616,1.56984075625523,56,90,1
10,PI,ideal,2,active_robot_count,Active robots completing at least one target,1,25,3.92,4,0.276887462097269,0.0553774924194538,3,4,0
10,PI,ideal,2,allocation_messages,Allocation messages,1,25,30.76,31,5.48695422494727,1.09739084498945,23,49,0
10,PI,ideal,2,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,ideal,2,final_completion_time,Final simulated mission-completion time (s),1,25,44.3203318374528,43.910612173674,7.92228518902527,1.58445703780505,26.1885771724647,60.2972453360745,0
10,PI,ideal,2,max_individual_steps,Maximum individual movement workload (steps),1,25,25.96,26,4.46728851392729,0.893457702785457,15,34,0
10,PI,ideal,2,max_robot_steps,Makespan (maximum robot steps),1,25,25.96,26,4.46728851392729,0.893457702785457,15,34,1
10,PI,ideal,2,max_target_workload,Maximum target workload on one robot,1,25,3.88,4,1.01324561023804,0.202649122047609,3,6,0
10,PI,ideal,2,movement_workload_gini,Movement-workload Gini,1,25,0.17511622956339,0.170289855072464,0.0630436922067738,0.0126087384413548,0.0320512820512822,0.314814814814815,0
10,PI,ideal,2,target_workload_gini,Target-workload Gini,1,25,0.224,0.25,0.113761446310543,0.0227522892621087,0.1,0.45,0
10,PI,ideal,2,total_messages,Total messages,1,25,184,184,24.8847342762586,4.97694685525172,136,249,0
10,PI,ideal,2,total_team_steps,Total team steps,1,25,72.84,72,11.8380741677014,2.36761483354029,50,100,1
10,PI,ideal,3,active_robot_count,Active robots completing at least one target,1,25,3.88,4,0.33166247903554,0.066332495807108,3,4,0
10,PI,ideal,3,allocation_messages,Allocation messages,1,25,39.4,39,5.88075958812578,1.17615191762516,30,51,0
10,PI,ideal,3,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,ideal,3,final_completion_time,Final simulated mission-completion time (s),1,25,45.2254978050883,43.7909837250176,9.58336935199369,1.91667387039874,31.5340286746433,71.5054243687458,0
10,PI,ideal,3,max_individual_steps,Maximum individual movement workload (steps),1,25,26.68,26,5.42924181324305,1.08584836264861,19,42,0
10,PI,ideal,3,max_robot_steps,Makespan (maximum robot steps),1,25,26.68,26,5.42924181324305,1.08584836264861,19,42,1
10,PI,ideal,3,max_target_workload,Maximum target workload on one robot,1,25,3.8,4,0.577350269189626,0.115470053837925,3,5,0
10,PI,ideal,3,movement_workload_gini,Movement-workload Gini,1,25,0.245907471007387,0.25,0.0841261068437667,0.0168252213687533,0.0833333333333333,0.391509433962264,0
10,PI,ideal,3,target_workload_gini,Target-workload Gini,1,25,0.226,0.25,0.0855375161357089,0.0171075032271418,0.1,0.4,0
10,PI,ideal,3,total_messages,Total messages,1,25,177.36,180,21.2110034337527,4.24220068675053,126,212,0
10,PI,ideal,3,total_team_steps,Total team steps,1,25,65.16,66,9.13181252545189,1.82636250509038,42,80,1
10,PI,ideal,5,active_robot_count,Active robots completing at least one target,1,25,3.24,3,0.66332495807108,0.132664991614216,2,4,0
10,PI,ideal,5,allocation_messages,Allocation messages,1,25,54.08,52,9.35824057537883,1.87164811507577,41,72,0
10,PI,ideal,5,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,ideal,5,final_completion_time,Final simulated mission-completion time (s),1,25,60.3447402386409,59.8883557942535,13.4892001120758,2.69784002241517,33.1771494328413,86.0659062981783,0
10,PI,ideal,5,max_individual_steps,Maximum individual movement workload (steps),1,25,35.16,35,7.65767588763066,1.53153517752613,20,49,0
10,PI,ideal,5,max_robot_steps,Makespan (maximum robot steps),1,25,35.16,35,7.65767588763066,1.53153517752613,20,49,1
10,PI,ideal,5,max_target_workload,Maximum target workload on one robot,1,25,5.32,5,0.988264472024906,0.197652894404981,4,8,0
10,PI,ideal,5,movement_workload_gini,Movement-workload Gini,1,25,0.418375352112869,0.418831168831169,0.0885517352121417,0.0177103470424283,0.175675675675676,0.59375,0
10,PI,ideal,5,target_workload_gini,Target-workload Gini,1,25,0.422,0.4,0.0958297100764337,0.0191659420152867,0.25,0.65,0
10,PI,ideal,5,total_messages,Total messages,1,25,185.64,186,23.3485902500915,4.66971805001829,126,226,0
10,PI,ideal,5,total_team_steps,Total team steps,1,25,62.2,64,9.25562891794321,1.85112578358864,38,78,1
10,PI,ideal,8,active_robot_count,Active robots completing at least one target,1,25,3.08,3,0.571547606649408,0.114309521329882,2,4,0
10,PI,ideal,8,allocation_messages,Allocation messages,1,25,68.4,67,16.9090705441389,3.38181410882778,46,113,0
10,PI,ideal,8,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,ideal,8,final_completion_time,Final simulated mission-completion time (s),1,25,57.5312030487974,56.7373596330965,13.1363966586106,2.62727933172211,34.9257249003683,83.5399805376588,0
10,PI,ideal,8,max_individual_steps,Maximum individual movement workload (steps),1,25,33.44,33,7.38286303995047,1.47657260799009,21,48,0
10,PI,ideal,8,max_robot_steps,Makespan (maximum robot steps),1,25,33.44,33,7.38286303995047,1.47657260799009,21,48,1
10,PI,ideal,8,max_target_workload,Maximum target workload on one robot,1,25,5.44,5,1.19303534454489,0.238607068908977,3,8,0
10,PI,ideal,8,movement_workload_gini,Movement-workload Gini,1,25,0.393929009751306,0.421052631578947,0.0772550522986761,0.0154510104597352,0.201612903225806,0.521604938271605,0
10,PI,ideal,8,target_workload_gini,Target-workload Gini,1,25,0.436,0.45,0.109468412491153,0.0218936824982307,0.1,0.6,0
10,PI,ideal,8,total_messages,Total messages,1,25,201.36,204,21.6734861063005,4.3346972212601,152,247,0
10,PI,ideal,8,total_team_steps,Total team steps,1,25,62.84,62,8.34505841801003,1.66901168360201,43,80,1
10,PI,ideal,12,active_robot_count,Active robots completing at least one target,1,25,2.56,3,0.869865890046659,0.173973178009332,1,4,0
10,PI,ideal,12,allocation_messages,Allocation messages,1,25,69.08,64,13.1621933329264,2.63243866658529,51,111,0
10,PI,ideal,12,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,PI,ideal,12,final_completion_time,Final simulated mission-completion time (s),1,25,77.3328265394418,71.9112086183543,23.1601369939326,4.63202739878651,35.6387443785222,122.863458422037,0
10,PI,ideal,12,max_individual_steps,Maximum individual movement workload (steps),1,25,44.8,41,13.2256064763272,2.64512129526543,21,71,0
10,PI,ideal,12,max_robot_steps,Makespan (maximum robot steps),1,25,44.8,41,13.2256064763272,2.64512129526543,21,71,1
10,PI,ideal,12,max_target_workload,Maximum target workload on one robot,1,25,7.12,7,2.10792156716832,0.421584313433663,4,10,0
10,PI,ideal,12,movement_workload_gini,Movement-workload Gini,1,25,0.539914274348233,0.593283582089552,0.134599271680943,0.0269198543361887,0.258333333333333,0.697368421052632,0
10,PI,ideal,12,target_workload_gini,Target-workload Gini,1,25,0.558,0.55,0.154569294061488,0.0309138588122975,0.3,0.75,0
10,PI,ideal,12,total_messages,Total messages,1,25,196.4,200,19.0241075130127,3.80482150260254,146,232,0
10,PI,ideal,12,total_team_steps,Total team steps,1,25,60.4,61,6.74536878161602,1.3490737563232,44,75,1
20,ACBBA,bernoulli_025,1,active_robot_count,Active robots completing at least one target,1,25,3.96,4,0.2,0.04,3,4,0
20,ACBBA,bernoulli_025,1,allocation_messages,Allocation messages,1,25,190.68,188,15.4615652506465,3.0923130501293,168,245,0
20,ACBBA,bernoulli_025,1,allocator_time_ms,Allocator computation time (ms),1,25,24.0027,22.1106,7.6612920791796,1.53225841583592,18.5509,57.767,0
20,ACBBA,bernoulli_025,1,final_completion_time,Final simulated mission-completion time (s),1,25,61.215998884712,57.9713704099881,14.7754369417736,2.95508738835472,47.8213271446106,121.302349885062,0
20,ACBBA,bernoulli_025,1,max_individual_steps,Maximum individual movement workload (steps),1,25,35.28,33,8.12157620169878,1.62431524033976,28,68,0
20,ACBBA,bernoulli_025,1,max_robot_steps,Makespan (maximum robot steps),1,25,35.28,33,8.12157620169878,1.62431524033976,28,68,1
20,ACBBA,bernoulli_025,1,max_target_workload,Maximum target workload on one robot,1,25,7.4,7,0.912870929175277,0.182574185835055,6,10,0
20,ACBBA,bernoulli_025,1,movement_workload_gini,Movement-workload Gini,1,25,0.0847134648482613,0.0816831683168318,0.0406362883472287,0.00812725766944573,0.022,0.186440677966102,0
20,ACBBA,bernoulli_025,1,target_workload_gini,Target-workload Gini,1,25,0.213,0.225,0.0739932429347437,0.0147986485869487,0.075,0.375,0
